player_id,player_name,primary_position,team_name,competition_name,cluster,pca_x,pca_y,tsne_x,tsne_y
32525,Fabrizio Poli,0,Carpi,Serie A,2,-1.674422643514456,0.7402712399035917,-32.790615,3.7860858
57655,Željko Brkić,Goalkeeper,Carpi,Serie A,0,-5.003902259257207,-0.1519052862078885,-72.268166,-17.032234
352172,Raffaele Bianco,0,Carpi,Serie A,1,0.70301730968115,0.4428354433249063,21.501822,20.697903
387472,Lorenzo Pasciuti,0,Carpi,Serie A,2,-0.44077401769648905,0.015704706188441466,0.641665,-12.093903
387473,Wallace Oliveira dos Santos,Right Back,Carpi,Serie A,5,5.895145594207589,-1.0182170659010887,50.853268,-14.041214
387474,Igor Bubnjić,Left Center Back,Carpi,Serie A,2,-1.3737320218225375,0.10331544950133799,-23.652874,23.849846
387475,Andrea Lazzari,Center Attacking Midfield,Carpi,Serie A,5,3.8869544731669046,-1.54198549119676,50.15924,-0.9433128
387476,Raphael Martinho Alves de Lima,0,Carpi,Serie A,1,0.34376418581483487,-0.7485256595840026,12.974599,-12.504792
387477,Francesco Benussi,0,Carpi,Serie A,0,-4.898234270743318,0.0036056232078359573,-76.34972,-24.806026
387832,Filippo Porcari,Right Defensive Midfield,Carpi,Serie A,2,-1.944706122771996,1.0861594862496735,-43.459053,7.3948016
7000,Eder Citadin Martins,Left Center Forward,Sampdoria,Serie A,3,0.35742291511147445,-3.273678170820474,7.8613586,-55.332047
7009,Édgar Osvaldo Barreto Cáceres,Left Center Midfield,Sampdoria,Serie A,1,0.7605337488496229,1.3537004246217315,27.307732,19.588646
7012,Vasco Regini,Left Back,Sampdoria,Serie A,2,0.18117583747884436,1.3802851229843538,0.8092107,21.842693
7018,Emiliano Viviano,Goalkeeper,Sampdoria,Serie A,0,-4.343095277005471,0.7996517217140814,-82.3256,-2.9678502
7019,Matías Agustín Silvestre,Right Center Back,Sampdoria,Serie A,2,-0.7806617065253777,1.8915833977917416,-13.630414,35.262894
7137,Ervin Zukanović,0,Sampdoria,Serie A,2,-0.6864777504251434,1.5061584780474875,-15.704345,32.06961
8423,Pedro Miguel Almeida Lopes Pereira,0,Sampdoria,Serie A,2,0.15296857774242797,0.718879631342946,8.125597,22.902142
9884,Niklas Moisander,0,Sampdoria,Serie A,2,-0.1777960184977259,1.891622476034888,-11.257085,31.86874
