player_id,player_name,primary_position,team_name,competition_name,goals_per90_scaled,assists_per90_scaled,shots_per90_scaled,shots_on_target_per90_scaled,xg_per90_scaled,passes_attempted_per90_scaled,passes_completed_per90_scaled,progressive_passes_per90_scaled,dribbles_attempted_per90_scaled,dribbles_completed_per90_scaled,carries_per90_scaled,tackles_per90_scaled,tackles_won_per90_scaled,interceptions_per90_scaled,pressures_per90_scaled,aerial_duels_per90_scaled,aerial_duels_won_per90_scaled,duels_per90_scaled,duels_won_per90_scaled,pass_accuracy_scaled,dribble_success_rate_scaled,tackle_success_rate_scaled,aerial_success_rate_scaled,duel_success_rate_scaled
5018,Andressa Cavalari Machry,Right Defensive Midfield,Portland Thorns,NWSL,-0.4794,1.0413,0.0451,0.8801,-0.2186,0.5057,0.4325,0.3421,0.6123,1.1508,0.9478,0.0531,-0.3685,-0.8532,-0.0063,0.0627,0.0,0.0839,-0.3685,0.1972,0.9274,-0.353,0.0,-0.3528
5020,Christine Margaret Sinclair,Center Attacking Midfield,Portland Thorns,NWSL,-0.0838,-0.0256,1.1455,0.5295,1.2451,0.0785,-0.0892,-0.3187,0.0151,0.2255,0.0991,-0.5358,-0.4305,-0.2644,-0.5164,0.6554,0.0,0.144,-0.4305,-0.4062,0.6464,-0.0128,0.0,-0.4407
5094,Ifeoma Onumonu,0,Portland Thorns,NWSL,-0.4794,-0.4748,0.4961,0.5295,0.1632,-1.1964,-1.1043,-1.1048,0.2629,0.1298,-0.4475,-0.8936,-0.9267,-0.0978,0.5905,0.0301,0.0,-0.5823,-0.9267,-0.5015,0.0963,-1.0382,0.0,-0.9172
5095,Ellie Madison Carpenter,0,Portland Thorns,NWSL,-0.1827,-0.4748,-0.5592,-0.3663,-0.3459,0.9819,0.6427,0.7926,-0.1056,0.0872,0.2747,-0.014,0.4584,0.3244,-0.3773,-0.569,0.0,-0.4521,0.4584,-0.3427,0.6404,0.7203,0.0,1.0473
10408,Ana-Maria Crnogorčević,Right Center Forward,Portland Thorns,NWSL,0.5095,1.3782,0.5592,0.5685,0.9905,-0.4069,-0.5454,-0.7049,-0.3153,-0.6679,-0.2923,-0.2824,-0.2445,-0.3422,0.0698,0.0301,0.0,-0.1666,-0.2445,-0.745,-0.8006,0.0495,0.0,-0.1182
4942,Arin Wright,Left Back,Chicago Red Stars,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,0.813,0.5731,0.3927,-0.0992,0.183,0.2051,-0.4985,-0.5752,2.1907,-0.4545,-0.1327,0.0,-0.4371,-0.5752,-0.1521,0.8437,-0.353,0.0,-0.4261
4947,Danielle Colaprico,Right Center Midfield,Chicago Red Stars,NWSL,-0.4794,0.4798,-0.6403,-0.7168,-0.5368,0.9865,0.6673,0.6906,-0.5249,-0.168,0.3845,0.7389,0.1069,0.691,0.0543,-0.3541,0.0,0.2241,0.1069,-0.2792,1.5912,-0.1949,0.0,0.0357
4952,Emily Boyd,0,Chicago Red Stars,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.2215,-0.5813,-0.2015,-0.9506,-0.8806,-0.8602,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-1.4754,-1.3986,-1.0382,0.0,-0.9172
4953,Alyssa Mautz,Right Back,Chicago Red Stars,NWSL,-0.4794,2.7821,0.2706,-0.3468,0.2905,0.1368,-0.1764,-0.3701,-0.0992,-0.4765,0.1256,0.4854,0.6651,0.5465,1.3205,-0.2564,0.0,0.129,0.6651,-0.8932,-0.5435,0.4376,0.0,0.6295
4955,Sarah Gorden,Right Center Back,Chicago Red Stars,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.7202,-0.5574,-0.448,-0.5885,-0.8806,-0.8549,-0.5209,-0.3479,1.0576,-0.6412,-1.0054,0.0,-1.1233,-0.3479,0.4407,-1.3986,0.1597,0.0,0.9154
4958,Kathleen Naughton,0,Chicago Red Stars,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.4202,-0.3936,-0.2553,-0.9506,-0.8806,-0.8851,-0.2525,-0.9267,-0.7865,-0.577,-0.3541,0.0,-0.4421,-0.9267,-0.0039,-1.3986,-1.0382,0.0,-0.9172
4959,Taylor Comeau,Right Back,Chicago Red Stars,NWSL,-0.4794,-0.4748,-0.7666,-0.3468,-0.6641,0.166,-0.241,-0.1782,-0.2263,0.3318,-0.2484,1.3128,0.6444,0.9465,-0.0016,-0.8817,0.0,0.2041,0.6444,-1.2002,1.5912,-0.0272,0.0,0.5489
4961,Samantha May Kerr,Right Wing,Chicago Red Stars,NWSL,4.8113,1.3782,3.7701,4.1907,5.6363,-0.6096,-0.7542,-0.8824,-0.1628,-0.0936,-0.2969,-0.8191,-0.7406,-0.631,-0.6769,0.232,0.0,-0.3719,-0.7406,-1.0308,0.3803,-0.4632,0.0,-0.668
4963,Yuki Nagasato,Left Wing,Chicago Red Stars,NWSL,1.894,2.2205,0.3518,1.1332,1.436,0.1103,0.0592,-0.2232,-0.347,-0.5403,0.3126,-0.0662,0.7064,-0.6199,-0.2382,0.0301,0.0,-0.0213,0.7064,0.049,-0.403,1.142,0.0,0.8274
4965,Nikki Stanton,Center Defensive Midfield,Chicago Red Stars,NWSL,-0.4794,-0.4748,-0.7035,-0.7168,-0.5368,-0.7189,-0.8091,-0.8117,-0.4614,-0.0617,-0.8026,-0.0289,0.6651,1.4131,0.2493,-0.5039,0.0,-0.407,0.6651,-0.8932,1.5912,1.0174,0.0,1.2819
5100,Alyssa Michele Naeher,Goalkeeper,Chicago Red Stars,NWSL,-0.1827,-0.4748,-0.8838,-0.6,-0.3459,-0.8878,-0.9497,-0.6359,-0.9506,-0.8806,-1.3235,-1.3707,-0.9267,-1.1531,-1.8182,-1.0054,0.0,-1.6943,-0.9267,-0.9885,-1.3986,-1.0382,0.0,-0.9172
5101,Samantha Johnson,Left Center Back,Chicago Red Stars,NWSL,-0.4794,-0.4748,-0.6133,-0.7168,-0.4096,-0.1884,-0.1278,0.1422,-0.7219,-0.6892,-0.5066,-0.2898,-0.5546,0.0466,-1.1168,-0.7709,0.0,-0.7877,-0.5546,0.3031,0.0963,-0.4392,0.0,-0.1842
5103,Michele Vasconcelos,Left Center Midfield,Chicago Red Stars,NWSL,-0.4794,-0.4748,0.2075,0.5295,0.9905,-0.5838,-0.7901,-0.8736,0.2629,0.4701,0.1808,0.2916,0.3963,-0.0978,0.4431,-0.5886,0.0,-0.2617,0.3963,-1.2955,0.5956,0.3322,0.0,0.7101
5105,Sofia Huerta,Left Back,Chicago Red Stars,NWSL,-0.4794,3.9613,1.0192,0.8216,0.1632,-0.0857,-0.2994,-0.2593,0.1739,-0.4658,-0.0153,-0.1929,0.7064,-0.7199,0.9638,0.2776,0.0,0.0839,0.7064,-0.7238,-0.7349,1.3576,0.0,0.7101
6811,Julie Beth Ertz,0,Chicago Red Stars,NWSL,-0.1333,-0.4748,0.5773,0.1011,0.2905,0.1593,0.204,0.4875,-0.6838,-0.5084,0.1717,-0.014,0.0863,-0.1422,-0.9158,-0.048,0.0,-0.0414,0.0863,0.4196,1.0919,0.2507,0.0,0.175
5044,Débora Cristiane de Oliveira,Left Wing,North Carolina Courage,NWSL,1.4984,1.4344,1.876,1.7175,1.6269,-0.495,-0.6354,-0.737,1.5018,1.1721,0.3292,-0.1855,-0.2238,0.291,0.3527,-0.7449,0.0,-0.7025,-0.2238,-0.8508,0.0963,-0.0128,0.0,0.3363
5046,Elizabeth Eddy,0,North Carolina Courage,NWSL,-0.4794,5.1405,-0.938,-0.7168,-0.6641,0.7057,0.5435,0.7621,-0.3153,0.183,0.8054,0.8656,1.1405,-0.0422,0.0769,-1.0054,0.0,-0.1916,1.1405,0.0173,1.5912,0.5574,0.0,1.5238
4944,Estefanía Romina Banini Ruiz,Right Center Midfield,Washington Spirit,NWSL,-0.4794,-0.4748,-0.1262,0.1595,-0.3459,0.1732,0.2047,-0.1188,2.7788,2.9588,1.271,-0.6103,0.0036,-0.02,0.4276,-0.6407,0.0,-0.9029,0.0036,0.3878,0.4401,1.0892,0.0,1.1793
4951,Rebecca Quinn,Left Center Midfield,Washington Spirit,NWSL,-0.4794,-0.4748,-0.6854,-0.7168,-0.5368,0.7912,0.6075,0.8271,-0.4169,-0.285,0.6737,-0.0513,0.231,0.0911,0.2695,-0.0936,0.0,-0.1065,0.231,-0.0039,0.5956,0.4759,0.0,0.3729
4960,Kelsey Wys,0,Washington Spirit,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.95,-1.0031,-0.7635,-0.9506,-0.8806,-1.163,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-1.0414,-1.3986,-1.0382,0.0,-0.9172
4966,Desiree Rose Marie Scott,Right Defensive Midfield,Utah Royals,NWSL,-0.4794,0.0306,-0.6854,-0.7168,-0.6005,0.3057,0.4655,0.5356,-0.2517,-0.0936,0.305,0.2096,0.6031,-0.0311,-0.4153,-0.7644,0.0,-0.4521,0.6031,0.8854,0.5956,0.6293,0.0,1.2526
4969,Nicole Barnhart,0,Utah Royals,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.6666,-0.6249,-0.3283,-0.9506,-0.8806,-1.2357,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-0.1521,-1.3986,-1.0382,0.0,-0.9172
4971,Rebecca Moros,Left Back,Utah Royals,NWSL,-0.4794,-0.4748,-0.8297,-0.7168,-0.6641,1.1097,0.9703,0.9082,-0.2136,-0.0191,0.3217,0.0978,0.5204,0.2688,-0.0028,-0.9272,0.0,-0.6474,0.5204,0.2608,0.6942,0.6532,0.0,1.5238
4972,Katie Stengel,Center Forward,Utah Royals,NWSL,2.9324,-0.4748,1.2267,2.6133,1.3087,-0.2096,-0.2333,-0.4648,-0.4042,0.0341,0.3625,-0.9905,0.1276,-0.9643,0.0507,-0.1131,0.0,-0.7476,0.1276,-0.0568,1.5912,3.7533,0.0,1.084
4973,Diana Matheson,Right Wing,Utah Royals,NWSL,1.3006,-0.4748,-0.1172,0.3543,-0.0277,-0.303,-0.4449,-0.733,-0.3724,-0.1042,0.0165,-0.2824,-0.5546,-0.5421,0.3385,-0.53,0.0,-0.6024,-0.5546,-0.6497,0.9932,-0.4392,0.0,-0.3088
4975,Gunnhildur Yrsa Jónsdóttir,Left Defensive Midfield,Utah Royals,NWSL,-0.4794,0.0306,-0.1172,-0.7168,-0.155,0.3481,0.3059,0.2514,-0.3153,-0.2106,0.096,-0.1556,-0.3685,0.0578,-0.1121,0.4144,0.0,0.2141,-0.3685,0.2184,0.5029,-0.238,0.0,-0.3967
4976,Lo’eau LaBonta,0,Utah Royals,NWSL,-0.4794,-0.4748,-0.5501,-0.2884,-0.5368,1.2005,1.0947,1.2077,-0.1247,0.502,1.1984,-0.5656,-0.9267,1.5019,0.3658,-0.0155,0.0,-0.392,-0.9267,0.3878,1.5912,-1.0382,0.0,-0.9172
4979,Katrina Gorry,Center Attacking Midfield,Utah Royals,NWSL,-0.0838,1.2659,0.5232,0.179,0.0996,1.1958,0.8817,0.9604,-0.0675,-0.1361,1.7488,0.873,1.4713,0.0466,0.6916,-0.3541,0.0,0.3193,1.4713,-0.1627,0.0963,0.8066,0.0,1.1939
4983,Brooke Elby,Right Back,Utah Royals,NWSL,-0.4794,-0.4748,-0.1082,-0.1131,0.4814,0.8819,0.6595,0.5236,0.8093,0.7573,0.4292,1.611,0.355,1.9241,-0.2144,-0.6016,0.0,0.6198,0.355,-0.0674,0.2637,-0.3003,0.0,0.0577
4984,Rachel Corsie,Right Center Back,Utah Royals,NWSL,-0.2322,-0.1941,-0.5411,-0.4052,-0.4096,0.5633,0.6637,0.9114,-0.7409,-0.7104,0.2967,-0.3867,-0.4719,-0.7865,-1.1655,-0.3281,0.0,-0.5122,-0.4719,0.7689,0.0963,-0.238,0.0,-0.2355
4987,Sydney Miramontez,0,Utah Royals,NWSL,-0.4794,-0.4748,-0.6854,-0.7168,-0.5368,0.9654,0.2033,0.5132,-0.5948,-0.5828,0.4799,-0.1109,-0.3479,0.4132,-0.5497,-0.823,0.0,-0.7025,-0.3479,-1.5284,0.0963,-0.238,0.0,0.131
5021,Kelley Maureen O'Hara,Left Wing,Utah Royals,NWSL,0.2623,1.2659,-0.3788,0.4906,0.4178,1.2117,1.2346,1.2896,0.0342,-0.7211,1.0704,0.1276,0.355,-0.12,-0.4106,-0.6016,0.0,-0.377,0.355,0.7266,-1.0996,0.4376,0.0,0.8054
5024,Amy Rodriguez,Center Forward,Utah Royals,NWSL,0.559,0.7044,1.2808,0.8801,1.6269,-1.207,-0.9876,-1.0606,-0.0357,-0.0085,-0.7617,-0.6029,0.355,-1.1531,-0.0943,-1.0054,0.0,-1.1784,0.355,0.3984,0.3086,1.8367,0.0,3.481
5027,Erika Tymrak,Right Wing,Utah Royals,NWSL,-0.4794,1.9959,0.6675,0.14,0.2905,0.8077,0.5506,0.7701,2.7216,2.895,2.0069,1.611,4.5927,-1.1531,1.0268,-1.0054,0.0,0.3093,4.5927,-0.205,0.4401,2.1578,0.0,3.9721
5028,Katie Bowen,Left Wing,Utah Royals,NWSL,-0.4794,-0.4748,-0.2886,-0.191,-0.4732,0.9925,0.7629,1.0078,-0.4932,-0.6892,0.3224,-0.3569,-0.5546,0.1577,-0.149,0.0562,0.0,-0.2016,-0.5546,-0.0357,-0.6511,-0.4009,0.0,-0.47
5030,Rebecca Elizabeth Sauerbrunn,Left Center Back,Utah Royals,NWSL,-0.4794,-0.4748,-0.7576,-0.7168,-0.5368,0.8965,1.1994,1.6028,-0.6965,-0.6679,0.7623,-0.342,-0.7199,-0.0533,-1.3676,-0.4258,0.0,-0.5573,-0.7199,1.4359,0.0963,-0.698,0.0,-0.602
5031,Abby Smith,Goalkeeper,Utah Royals,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.1076,-0.3521,-0.0072,-0.9506,-0.8806,-0.3741,-1.3707,-0.9267,-1.1531,-1.8004,-1.0054,0.0,-1.6943,-0.9267,-0.872,-1.3986,-1.0382,0.0,-0.9172
4967,Raquel Rodriguez,Left Center Midfield,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,1.1725,1.2306,1.0542,-0.0996,-0.0322,-0.1123,2.0291,1.2571,0.2876,-0.1258,-0.2445,0.3355,0.0056,-0.569,0.0,-0.5222,-0.2445,0.3772,-0.116,-0.0799,0.0,0.131
4968,Madison Tiernan,Right Wing,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,-0.5321,-0.7168,-0.5368,0.0414,-0.2931,-0.3621,0.3391,0.5552,-0.0932,2.4981,0.479,0.3466,1.0209,-0.1262,0.0,1.5866,0.479,-1.0626,0.5956,-0.4153,0.0,-0.1622
4970,Amanda Frisbie,Left Back,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,-0.7486,-0.3079,-0.5368,0.1905,0.0711,0.212,0.7584,0.6616,-0.0584,-0.1333,-0.0791,-0.4644,-0.7423,-1.0054,0.0,-0.8628,-0.0791,-0.1415,0.2099,0.1597,0.0,0.9154
4974,Mandy Freeman,Left Center Back,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.5526,-0.5314,-0.3388,-0.9506,-0.8806,-0.8496,-0.2004,-0.3272,0.9131,-1.1964,-0.7253,0.0,-0.6925,-0.3272,-0.1415,-1.3986,-0.1661,0.0,0.131
4978,Dominique Richardson,Right Center Back,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,-0.6133,-0.3663,-0.6005,-0.5043,-0.383,-0.0762,-0.8362,-0.8806,-0.8465,-1.1023,-0.5546,0.4355,-1.1001,-0.302,0.0,-0.978,-0.5546,0.3772,-1.3986,1.3576,0.0,-0.0009
4980,Thaysa de Moraes Rosa Moreno,Left Center Midfield,NJ/NY Gotham FC,NWSL,0.2128,-0.4748,-0.0541,-0.4442,-0.0277,-0.2175,-0.0575,-0.1107,0.6568,0.9062,0.0597,-0.014,0.5204,-0.531,0.7439,-0.6407,0.0,-0.4972,0.5204,0.6948,0.5956,0.8066,0.0,1.2379
4981,Kailen Mary Iacovoni Sheridan,Goalkeeper,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.4275,-0.6987,-0.3444,-0.8108,-0.6466,-0.9359,-1.3707,-0.9267,-1.1531,-1.8123,-1.0054,0.0,-1.6943,-0.9267,-1.3696,1.5912,-1.0382,0.0,-0.9172
4982,Katlyn Alicia Johnson Carreón,Center Forward,NJ/NY Gotham FC,NWSL,-0.4794,2.1082,-0.1082,-0.7168,0.736,-0.7725,-0.9005,-1.3071,-0.0738,0.0979,-0.2727,-1.0278,0.0242,-1.1531,-0.7827,-0.1066,0.0,-0.7676,0.0242,-1.179,0.5956,3.7533,0.0,0.9154
4986,Shea Groom,Left Wing,NJ/NY Gotham FC,NWSL,1.1523,0.4236,0.5322,1.1917,0.4814,-1.1229,-1.2217,-1.3007,-0.0167,0.1617,-0.6035,-0.6402,-0.5959,-0.7865,0.3896,-0.5821,0.0,-0.8778,-0.5959,-1.6766,0.5956,-0.238,0.0,-0.1842
4988,Sarah Killion,Center Defensive Midfield,NJ/NY Gotham FC,NWSL,-0.4794,0.3113,-0.5501,-0.1521,-0.2823,0.6488,0.5337,0.636,-0.2263,-0.1255,0.3731,0.2245,0.2516,0.7465,0.9603,0.0171,0.0,0.164,0.2516,0.1337,0.47,0.2412,0.0,0.2117
4992,Janine Elizabeth Beckie,Left Wing,NJ/NY Gotham FC,NWSL,0.3117,2.0521,1.6957,1.5033,1.7542,0.9885,0.7882,0.7235,1.0698,0.8849,1.3407,0.0605,0.355,-0.6088,0.3955,-0.7319,0.0,-0.5222,0.355,0.049,0.1561,0.5047,0.0,1.018
5096,Savannah McCaskill,Right Wing,NJ/NY Gotham FC,NWSL,-0.4794,2.7821,0.2796,0.4127,0.2905,-0.35,-0.3451,-0.3645,1.0062,0.3425,0.0907,-0.6551,-0.1411,-0.731,-0.2239,-0.6277,0.0,-0.9229,-0.1411,-0.0462,-0.2774,0.8784,0.0,0.9154
5097,Carli Anne Hollins,Right Center Midfield,NJ/NY Gotham FC,NWSL,3.2785,-0.4748,3.4634,4.6192,4.1089,-0.1433,-0.3662,-0.4697,2.4357,2.6823,0.6896,0.4482,0.9545,0.0355,0.5667,0.8833,0.0,0.9755,0.9545,-0.8191,0.482,0.7586,0.0,0.3363
5098,Erica Skroski,Right Back,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,0.3858,0.3558,0.5613,-0.7409,-0.6998,-0.1409,-0.0066,0.1069,0.3244,-0.8944,-1.0054,0.0,-0.7777,0.1069,0.2714,0.0963,0.2699,0.0,1.084
8564,Caroline Casey,0,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.8838,-1.1437,-0.8438,-0.9506,-0.8806,-1.5415,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-2.1318,-1.3986,-1.0382,0.0,-0.9172
10714,Michaela Abam,0,NJ/NY Gotham FC,NWSL,-0.4794,-0.4748,0.0993,0.0232,-0.0277,-1.1891,-1.3117,-1.3425,0.0215,0.3425,-0.6792,0.0531,-0.1411,-0.731,0.581,0.2385,0.0,0.2191,-0.1411,-2.0048,0.8437,-0.0799,0.0,-0.1842
5060,Poliana Barbosa Medeiros,Left Back,Orlando Pride,NWSL,-0.4794,1.3221,1.398,0.549,0.0996,1.4866,0.7811,0.6015,1.3112,0.4914,0.6896,0.7985,1.0785,1.7241,0.405,-0.3737,0.0,0.2492,1.0785,-0.9779,-0.3103,0.5574,0.0,0.9154
5061,Haley Judith Kopmeyer,0,Orlando Pride,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.8838,-1.214,-0.9241,-0.9506,-0.8806,-1.693,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-2.5447,-1.3986,-1.0382,0.0,-0.9172
5062,Dani Weatherholt,Left Center Midfield,Orlando Pride,NWSL,0.3612,-0.4748,0.929,0.6269,1.6269,0.1686,-0.0653,-0.2071,0.1422,0.4063,0.4155,0.4258,0.4997,-0.9643,0.9828,-0.4453,0.0,-0.0514,0.4997,-0.5756,0.6942,0.3322,0.0,0.6295
5063,Chioma Ubogagu,Left Wing,Orlando Pride,NWSL,0.4601,0.5921,1.1455,0.7827,0.8633,0.1474,-0.1145,-0.1477,2.2261,1.5762,0.7032,0.4929,0.6651,0.1244,0.4633,-0.6277,0.0,-0.1515,0.6651,-0.692,-0.0173,0.4376,0.0,0.9154
5064,Carson Pickett,Left Back,Orlando Pride,NWSL,-0.4794,-0.4748,-0.6944,-0.7168,-0.6005,0.3156,0.076,0.2915,-0.2708,-0.0298,0.171,-0.178,-0.3685,1.813,-0.6495,-0.6602,0.0,-0.6224,-0.3685,-0.4803,0.8437,-0.238,0.0,-0.0009
5068,Kristen Edmonds,Right Back,Orlando Pride,NWSL,0.5095,-0.4748,-0.5682,-0.3273,-0.4732,0.1812,0.0458,0.2369,0.2121,-0.2318,-0.2053,-0.1556,0.7478,0.4243,0.0115,-1.0054,0.0,-0.8778,0.7478,-0.2156,-0.403,1.3576,0.0,2.748
5070,Christine Nairn,Left Center Midfield,Orlando Pride,NWSL,-0.4794,1.659,-0.2525,-0.7168,-0.2823,1.1018,0.9077,1.1627,-0.7092,-0.8806,1.3339,-1.0874,-0.9267,-0.3088,-0.0147,-0.5104,0.0,-1.1233,-0.9267,0.1126,-1.3986,-1.0382,0.0,-0.9172
5074,Shelina Laura Zadorsky,Left Center Back,Orlando Pride,NWSL,-0.4794,-0.3064,-0.7666,-0.6584,-0.6005,0.5772,0.6342,1.0158,-0.7663,-0.7104,0.5564,-0.8265,-0.4099,0.08,-0.8623,-0.3216,0.0,-0.8027,-0.4099,0.6313,0.2637,0.6293,0.0,0.131
5076,Emily Louise van Egmond,Center Defensive Midfield,Orlando Pride,NWSL,0.2623,0.0306,0.5683,0.4906,0.2905,0.3964,0.0788,0.1285,-0.2454,-0.2212,0.249,-0.1705,0.1069,0.18,0.0543,0.6554,0.0,0.3944,0.1069,-0.6709,0.2548,0.4424,0.0,-0.0376
5078,Alanna Stephanie Kennedy,Right Center Midfield,Orlando Pride,NWSL,-0.0344,-0.1379,0.5322,0.179,0.1632,0.5547,0.5463,0.7091,-0.0611,0.2787,0.5049,-0.3271,-0.2238,0.2133,-0.5853,0.1734,0.0,-0.0864,-0.2238,0.4196,0.9215,0.1357,0.0,-0.1329
5082,Marta Vieira da Silva,Right Wing,Orlando Pride,NWSL,1.5973,0.7044,2.1827,2.3407,3.027,0.462,0.211,0.1141,1.3112,2.0123,1.0257,-0.1184,-0.0584,-0.1089,0.0317,-0.3216,0.0,-0.3319,-0.0584,-0.4062,0.8886,0.1597,0.0,0.2117
5085,Alexandra Morgan Carrasco,Secondary Striker,Orlando Pride,NWSL,2.1412,0.8729,2.2188,2.2822,3.0907,-0.9957,-1.0607,-1.153,0.4027,-0.0617,-0.3999,-1.0651,-0.4305,-0.431,-0.2037,0.5381,0.0,-0.2968,-0.4305,-1.1896,-0.3193,1.6978,0.0,-0.2941
5086,Rachel Hill,Left Wing,Orlando Pride,NWSL,1.1523,-0.4748,-0.0451,0.5685,0.0996,-0.6659,-0.5553,-0.7796,0.301,0.1723,0.143,-0.6327,-0.2445,0.6799,0.9924,-0.1457,0.0,-0.5422,-0.2445,0.2078,0.0963,0.5574,0.0,0.131
5089,Ali Krieger,Right Center Back,Orlando Pride,NWSL,-0.4794,0.3113,-0.6944,-0.7168,-0.4096,1.1455,0.8282,1.0383,-0.5186,-0.3063,0.6116,-0.3569,-0.0791,-0.5532,-0.6472,-0.5625,0.0,-0.6725,-0.0791,-0.1945,0.9932,0.3993,0.0,0.5489
5090,Ashlyn Harris,Goalkeeper,Orlando Pride,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.9878,-1.0635,-0.8206,-0.8616,-0.7317,-1.2493,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-1.2425,1.5912,-1.0382,0.0,-0.9172
50460,Lotta Ökvist,0,Orlando Pride,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,0.6912,0.2328,0.2739,-0.0039,-0.5615,-0.3575,1.7377,0.9131,-0.4866,0.5489,0.1604,0.0,1.291,0.9131,-0.8826,-0.8006,-0.0128,0.0,0.1823
5033,Yuri Kawamura,0,North Carolina Courage,NWSL,-0.4794,-0.4748,-0.1172,-0.7168,-0.2823,0.5441,0.0521,0.375,-0.9506,-0.8806,0.4019,0.6718,0.9545,2.9128,0.3492,-1.0054,0.0,-0.3219,0.9545,-1.1155,-1.3986,0.5574,0.0,1.5238
5067,Sydney Rae Leroux,Left Midfield,Orlando Pride,NWSL,1.7951,0.8167,3.238,2.438,3.1543,-0.1811,-0.4554,-0.6343,0.9618,1.087,0.2974,-0.506,0.5204,-0.8976,0.103,0.0497,0.0,-0.3018,0.5204,-1.0732,0.4401,1.8367,0.0,0.9154
5071,Monica Hickmann Alves,Right Center Back,Orlando Pride,NWSL,-0.4794,-0.4748,-0.5411,-0.5026,-0.4732,0.7362,0.8367,1.1435,-0.7409,-0.6466,0.4019,-0.9607,-0.6993,-0.0533,-0.7756,-0.2173,0.0,-0.8077,-0.6993,0.8219,0.5956,-0.0799,0.0,-0.4627
8199,Toni Pressley,0,Orlando Pride,NWSL,-0.4794,-0.4748,-0.6133,-0.7168,-0.6641,-0.5116,-0.7838,-0.4616,-0.7219,-0.4977,-1.0744,-0.834,-0.9267,-1.1531,-0.8849,0.1669,0.0,-0.432,-0.9267,-1.5072,1.5912,-1.0382,0.0,-0.9172
5077,Jasmyne Spencer,Right Wing,OL Reign,NWSL,2.0918,-0.4748,2.778,1.289,4.6817,-0.7282,-0.7486,-0.7234,0.6886,1.3103,0.4723,0.1649,0.1483,-0.5755,1.607,-0.3346,0.0,-0.1465,0.1483,-0.5438,0.9932,0.1597,0.0,0.307
8297,Adriana Kristina Leon,0,OL Reign,NWSL,1.0534,-0.0256,1.2537,1.0748,0.8633,-0.9891,-0.9504,-0.9659,1.4192,1.204,-0.2636,-0.0513,0.1896,-0.5977,0.3587,-0.276,0.0,-0.2467,0.1896,-0.5438,0.174,0.4184,0.0,0.4536
8298,Megan Anna Rapinoe,Left Wing,OL Reign,NWSL,3.2785,2.7259,2.4172,1.8927,3.2179,1.1409,0.4774,0.4409,1.4128,1.1508,1.103,-0.1631,0.2516,-0.6199,0.386,-0.569,0.0,-0.5473,0.2516,-1.1155,0.1352,0.6532,0.0,0.9154
6818,Hayley Emma Raso,Center Forward,Portland Thorns,NWSL,1.2018,0.4798,1.0463,0.8995,1.4997,-0.6911,-0.7964,-0.839,0.6886,0.7679,0.2391,0.3438,0.7064,-0.12,0.5739,0.0692,0.0,0.2842,0.7064,-0.9355,0.3953,0.6053,0.0,0.5489
6819,Adrianna Nichole Franch,Goalkeeper,Portland Thorns,NWSL,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-1.0825,-0.9679,-0.6431,-0.9506,-0.8806,-1.3712,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-0.1839,-1.3986,-1.0382,0.0,-0.9172
6817,Christen Annemarie Press,Left Wing,Utah Royals,NWSL,1.3006,0.9852,2.327,2.107,1.8179,-0.697,-0.724,-0.7668,1.2477,1.321,-0.0153,-0.5656,-0.3892,-0.2311,0.1827,-0.302,0.0,-0.6074,-0.3892,-0.5332,0.3863,0.1022,0.0,-0.0449
